x,y,z
60.49821904190291,48.23295347273324,-236.80378462436332
61.969790777161705,92.8474680367053,-234.3603156048929
-59.22205683880877,67.01478685713823,-238.79771084334376
29.207218491845,-75.31913545641358,-253.0651215872484
52.62982816630587,16.933754373653507,-238.4003493067334
13.613162235695702,-1.589200400491443,-226.39047723854955
-66.86253602637954,-19.47976986286205,-260.5008312317802
74.81620058514424,-54.57221128798846,-248.00683907608615
-35.62790464545208,-5.6467935016725725,-227.48381553550095
-62.780599394075466,12.04139842684584,-260.3432210107675
-64.36220363795887,-68.00772541873926,-264.1607685965743
-1.427846976934241,6.346713843737679,-248.79505170390863
0.7618107752213781,10.726116921765458,-252.4011035072783
82.68883903162306,67.93063958090303,-258.7562401238249
70.26680659990973,-34.46310000545214,-254.3791537884712
41.08323458112303,29.198643794754734,-242.3583106590932
-33.53497245480273,-86.77835062987187,-229.34319198987404
19.44310171180324,-97.57230010087858,-236.83990036188345
26.12606276355341,92.88755713304528,-264.6792232526104
-97.16271425408335,3.961912694853031,-228.6741035923779
45.94313912361803,-73.79391862818954,-234.2613399666835
88.6523379762013,0.2713599558830398,-245.1062775245596
-80.8816228214993,-0.6528139521660964,-243.6457232354602
-19.231157640796155,-18.360507241816,-250.5683327407404
-69.00165506580281,4.259925603181703,-251.9054658576568
-9.743545530573009,-8.431437594027438,-257.8843985807469
37.76857283016282,-59.56964339638065,-231.72268972617104
-101.51709249907816,-10.18011070807312,-229.4692124972493
83.41870516800343,17.020809607137085,-231.46894329058776
-96.80920893952316,37.36473489781864,-236.0818865177647
-104.97022756068796,8.63648382535313,-255.4308373002333
108.84439473830962,20.56668989356253,-270.80514155463925
115.1140795945638,9.149205521869778,-253.273238993154
-19.659761827796668,19.343233621352343,-233.6314791848427
16.34585640843229,-85.85025052575753,-262.9962642584413
27.041255486986305,24.722594136748548,-229.054120207251
-3.462370320297205,1.9386610445289627,-234.47066675080515
28.987922246960338,46.89912461780671,-250.5947963885668
-26.655494622774903,-51.09660625066036,-261.62047063624146
90.89573879809434,-29.439082931843195,-247.1742383964081
53.3131468576113,21.96893374819243,-266.6273386650113
5.875133349763411,22.943793687530565,-257.1158115253812
-30.182323630678592,-94.51975607083683,-249.5022294336781
99.26818311661592,6.984235054378956,-247.17415007061385
-87.47026322426467,35.9250574939026,-270.9427594686836
-9.15183960596704,-17.16294589102177,-265.8628826446719
87.21876249089978,50.14478876781077,-257.2177222306844
-88.27064555695682,1.1294122548046466,-246.46980162709144
-63.07703936454541,40.42408703549947,-238.937813383532
-37.06807961937166,-103.79439595200604,-260.1762825316726
-11.80271057431178,-109.351672753392,-249.9351329101844
-66.8120362927387,25.319838800266755,-237.22567635780743
-94.460799890253,44.04884203667072,-251.89577790140748
88.56385826804446,-0.1115301612293652,-242.52583967422052
-8.130743659233858,104.6302902252226,-229.730639157721
-33.69743185925873,-95.91320944620554,-250.52902582636847
-20.735911770766293,2.713111198373883,-248.04813020014407
-15.90218031608172,48.472357088045285,-232.1898439171761
-48.47553624037068,-62.36122674539516,-254.23027395983388
-7.55262522979466,62.5580914920498,-251.1006377968868
-81.27074086740485,45.46041248094269,-263.7708874105716
-88.49547038405558,58.13911486028181,-271.5808461420486
-8.495608602942202,-23.51659349189017,-246.3849268988897
38.62782122796324,12.358536304895573,-269.0820602649233
39.72150226750384,65.08767315303547,-264.1476535089018
101.62051046260986,6.772303378377248,-250.5808208827112
37.49035009645709,-93.7883465168512,-242.56687041737823
86.42329841877061,-38.76916785289843,-229.818472022684
-31.03553521850399,10.552187497521809,-243.49616660066872
18.89509226055856,65.4066356065592,-242.9730067780624
-79.92198795572253,-16.470113176112758,-251.82184897963316
70.55099739620042,-45.25929278485896,-247.9933961935427
68.78309928209407,-67.10055969584734,-234.1192830694148
-41.2074551780746,91.66659007019156,-240.8886929929485
64.4107964986424,31.285983713396984,-236.70699815239672
-5.034694977349115,-109.44692607580087,-247.3048833623583
-58.8170056927362,5.298183937107502,-261.96173647751027
54.83032032043808,31.43816712558756,-263.3862658598866
-25.64095215551469,86.32157961802903,-232.37987269193684
85.20836206605051,50.04763782710321,-247.4898614264538
-57.03937439694203,-90.79791817400208,-237.808129562032
11.678702677496824,63.83317356813605,-239.45048330771917
-19.35383455111001,105.54861507424488,-229.9731124642023
-39.784088128171256,-22.71540014600645,-268.2626739314759
-38.707139064149096,-28.84135128036021,-252.3775949762736
-62.93682221256564,-90.2505574601212,-270.6170861670644
75.93648718808518,-83.04804773562518,-263.4988931534096
-36.05023660435286,-25.90381599688263,-258.5437465132903
35.889409085541814,68.31441024348534,-258.1506967311791
-49.334488344329,-25.800910232584844,-239.9236984168805
87.76690287487206,41.49249710632122,-233.8875903595616
62.439450925615816,-64.87660831378717,-239.74316436079917
60.6337421994951,-55.63967164856962,-242.97677133122227
12.12497882699655,-110.0477361250103,-235.0771892537693
73.81709351589785,57.74232031840397,-230.3434566961212
84.4930898135581,0.7380283247491704,-269.9205993842246
56.820512127233386,-81.83014070935597,-248.97430514037956
65.64831675192548,-5.620058177515789,-257.0409008906542
22.976806496777268,112.23401326160648,-256.4906611546704
5.602136716873852,96.09584644825205,-236.54357244619837
-61.92955549496969,67.454869605217,-266.0732351683082
-9.900740212452895,45.47546867784448,-266.2406513310886
60.78027561799368,-29.063621376797173,-246.3138913334828
-15.471659087645504,68.17889981445181,-255.09533848167263
-15.367895847169269,48.49320757167363,-260.14047377347106
-0.074093742714292,-95.89883675220882,-241.24960012613272
-0.63155194966231,-26.606145935459303,-256.3860829646873
-62.26789205435927,64.91567735667104,-237.5798446172084
24.35263400687214,-5.4241676949281405,-267.58096424619134
100.69782289520283,-48.20888137280808,-229.6499797861628
-55.75281850404224,97.69201694090218,-258.30574882168474
-20.355626092065364,-91.0744461362964,-263.48776857021375
40.11399303484806,-62.055822502110345,-266.2078432058598
58.71489447371043,-90.98555518150108,-257.46671983636526
96.2427145114575,45.68249966245426,-231.5037647198132
5.903982144542756,-48.04930965909585,-242.18138639542548
-70.00171307633937,50.74019982740292,-249.6654305863368
